epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,26992.5,1.50951,1.32847,1.46306,0.76115,0.66902,0.73911,0.40611,1.62497,1.20785,1.54199,0.0083764,0.0083764,0.0083764
43,27632.6,1.49833,1.31083,1.45602,0.76664,0.6637,0.74059,0.41072,1.60811,1.20884,1.53486,0.0083368,0.0083368,0.0083368
44,28272.5,1.49118,1.30414,1.44877,0.76007,0.67372,0.74238,0.41272,1.60212,1.19524,1.52462,0.0082972,0.0082972,0.0082972
45,28913.1,1.49434,1.30658,1.45381,0.75386,0.68398,0.74929,0.41301,1.60639,1.18476,1.5337,0.0082576,0.0082576,0.0082576
46,29552.8,1.49231,1.30139,1.45096,0.76009,0.6793,0.74961,0.41654,1.60756,1.18626,1.53387,0.008218,0.008218,0.008218
47,30191.9,1.49138,1.28889,1.45156,0.76492,0.6813,0.74979,0.41673,1.60422,1.183,1.5304,0.0081784,0.0081784,0.0081784
48,30831.4,1.48591,1.2932,1.44593,0.77006,0.68955,0.75252,0.41911,1.59953,1.18337,1.52564,0.0081388,0.0081388,0.0081388
49,31471.4,1.47794,1.28575,1.44179,0.76896,0.68353,0.75106,0.41841,1.59493,1.17661,1.52275,0.0080992,0.0080992,0.0080992
50,32112.4,1.48445,1.29296,1.44161,0.77134,0.67963,0.75531,0.42066,1.59205,1.16734,1.51648,0.0080596,0.0080596,0.0080596
51,32752.8,1.47025,1.27363,1.43344,0.75739,0.69066,0.75454,0.42215,1.58992,1.16174,1.51625,0.00802,0.00802,0.00802
52,33393.1,1.47026,1.26275,1.43364,0.77723,0.68152,0.7603,0.42602,1.58456,1.14666,1.5133,0.0079804,0.0079804,0.0079804
53,34033.6,1.4669,1.26112,1.42832,0.78835,0.67987,0.76333,0.43107,1.57041,1.1412,1.50441,0.0079408,0.0079408,0.0079408
54,34673.5,1.46809,1.26416,1.43369,0.79052,0.6846,0.76247,0.43242,1.56895,1.14518,1.49932,0.0079012,0.0079012,0.0079012
55,35313.9,1.46656,1.26363,1.42774,0.7899,0.6735,0.76446,0.43336,1.56964,1.1391,1.49651,0.0078616,0.0078616,0.0078616
56,35955,1.46319,1.27027,1.43205,0.79292,0.6716,0.76349,0.43487,1.56441,1.12791,1.49692,0.007822,0.007822,0.007822
57,36595.3,1.4521,1.24789,1.42501,0.79268,0.67863,0.76773,0.43787,1.55575,1.11883,1.49154,0.0077824,0.0077824,0.0077824
58,37235.4,1.4486,1.23267,1.41737,0.79244,0.68932,0.77124,0.44026,1.55421,1.11728,1.48927,0.0077428,0.0077428,0.0077428
59,37875.2,1.45561,1.24448,1.42149,0.79829,0.68975,0.77375,0.44205,1.54386,1.11771,1.48333,0.0077032,0.0077032,0.0077032
60,38515.2,1.45446,1.24834,1.42304,0.78391,0.70069,0.77407,0.44267,1.54997,1.11143,1.48664,0.0076636,0.0076636,0.0076636
61,39155,1.45472,1.22592,1.41836,0.78741,0.70002,0.77467,0.44369,1.54612,1.10024,1.48383,0.007624,0.007624,0.007624
62,39794.5,1.44144,1.2148,1.41085,0.79849,0.69677,0.77461,0.44551,1.54265,1.09518,1.4822,0.0075844,0.0075844,0.0075844
63,40434.4,1.44964,1.23079,1.41924,0.7972,0.70247,0.77543,0.44558,1.53913,1.09085,1.48192,0.0075448,0.0075448,0.0075448
64,41073.8,1.44669,1.22233,1.41448,0.79999,0.70493,0.77604,0.44808,1.53437,1.08781,1.4777,0.0075052,0.0075052,0.0075052
65,41714.1,1.45121,1.22004,1.41467,0.7979,0.7092,0.78169,0.45109,1.53006,1.0805,1.47279,0.0074656,0.0074656,0.0074656
66,42353.7,1.43296,1.20608,1.40159,0.80389,0.70448,0.78402,0.45414,1.52563,1.07523,1.4684,0.007426,0.007426,0.007426
67,42993.2,1.42175,1.19252,1.39675,0.80499,0.70938,0.78612,0.45537,1.52321,1.07289,1.46734,0.0073864,0.0073864,0.0073864
68,43633.8,1.43479,1.20553,1.4097,0.80436,0.70782,0.78512,0.45472,1.52369,1.07687,1.4672,0.0073468,0.0073468,0.0073468
69,44273.7,1.42598,1.20131,1.39989,0.80301,0.70771,0.78258,0.45479,1.51831,1.07537,1.46256,0.0073072,0.0073072,0.0073072
70,44914.5,1.42986,1.20645,1.39815,0.80827,0.70558,0.78414,0.45657,1.51319,1.0742,1.45775,0.0072676,0.0072676,0.0072676
71,45555.7,1.42577,1.20351,1.40068,0.8121,0.70403,0.78509,0.45834,1.50913,1.07067,1.456,0.007228,0.007228,0.007228
72,46197.1,1.43067,1.19588,1.40259,0.8129,0.70359,0.78524,0.46023,1.50481,1.06708,1.4538,0.0071884,0.0071884,0.0071884
73,46838,1.42811,1.19455,1.39913,0.81163,0.70805,0.78679,0.46196,1.49819,1.06227,1.45018,0.0071488,0.0071488,0.0071488
74,47492.8,1.41827,1.19044,1.38793,0.81106,0.70605,0.7881,0.46337,1.49479,1.05744,1.44675,0.0071092,0.0071092,0.0071092
75,48151.8,1.41483,1.17767,1.39033,0.80287,0.71255,0.78965,0.46522,1.49235,1.05601,1.44472,0.0070696,0.0070696,0.0070696
76,48813.5,1.41693,1.18657,1.39029,0.80907,0.71018,0.79139,0.4666,1.49103,1.05316,1.44312,0.00703,0.00703,0.00703
77,49469.5,1.41046,1.16923,1.38282,0.80776,0.71263,0.79034,0.46645,1.48806,1.0496,1.44055,0.0069904,0.0069904,0.0069904
78,50126.5,1.40617,1.1663,1.38541,0.79724,0.71919,0.79239,0.46662,1.48521,1.04641,1.43925,0.0069508,0.0069508,0.0069508
