epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,7613.79,1.38507,1.10496,1.40527,0.80932,0.6711,0.76858,0.46532,1.49474,1.08521,1.51351,0.00147728,0.00147728,0.00147728
68,7726.58,1.38603,1.09321,1.39814,0.80071,0.69969,0.77407,0.47119,1.48756,1.08901,1.50253,0.00146936,0.00146936,0.00146936
69,7840.62,1.37472,1.09392,1.39738,0.79062,0.68986,0.76504,0.45364,1.48474,1.11289,1.5035,0.00146144,0.00146144,0.00146144
70,7954.01,1.38019,1.09082,1.39981,0.80533,0.68803,0.77561,0.46117,1.52961,1.11369,1.54172,0.00145352,0.00145352,0.00145352
71,8067.12,1.3702,1.07161,1.38884,0.80181,0.70455,0.7761,0.46022,1.48807,1.07667,1.50168,0.0014456,0.0014456,0.0014456
72,8181.17,1.34239,1.04384,1.37311,0.82454,0.67521,0.77441,0.46084,1.49971,1.1001,1.50305,0.00143768,0.00143768,0.00143768
73,8293.97,1.33365,1.04701,1.36434,0.81802,0.68676,0.77705,0.48194,1.46399,1.08042,1.48254,0.00142976,0.00142976,0.00142976
74,8407.05,1.33979,1.03333,1.36191,0.77807,0.70192,0.78081,0.47731,1.46099,1.06724,1.48635,0.00142184,0.00142184,0.00142184
75,8519.93,1.31683,1.02907,1.35184,0.81819,0.70197,0.79127,0.48799,1.44889,1.04754,1.47455,0.00141392,0.00141392,0.00141392
76,8632.89,1.32636,1.02331,1.35149,0.81558,0.67735,0.77198,0.47423,1.47222,1.08867,1.4829,0.001406,0.001406,0.001406
77,8745.59,1.33501,1.03667,1.35334,0.80377,0.67829,0.76868,0.46907,1.50566,1.09076,1.50223,0.00139808,0.00139808,0.00139808
78,8858.9,1.33063,1.02578,1.35092,0.80349,0.69892,0.78076,0.47548,1.4677,1.06507,1.48421,0.00139016,0.00139016,0.00139016
79,8972.38,1.33368,1.03333,1.35726,0.80517,0.72115,0.79259,0.4844,1.44875,1.04389,1.48271,0.00138224,0.00138224,0.00138224
80,9086.41,1.32195,1.02726,1.34906,0.80019,0.72307,0.78846,0.48199,1.45928,1.04698,1.48448,0.00137432,0.00137432,0.00137432
81,9199.14,1.31945,1.02859,1.34856,0.82359,0.71826,0.79,0.48461,1.4538,1.05857,1.48776,0.0013664,0.0013664,0.0013664
82,9312.07,1.30664,1.00945,1.34815,0.81147,0.71154,0.79225,0.49016,1.45338,1.04364,1.49179,0.00135848,0.00135848,0.00135848
83,9424.89,1.3165,1.0032,1.34031,0.81542,0.70085,0.78653,0.48491,1.44302,1.04819,1.47189,0.00135056,0.00135056,0.00135056
84,9537.87,1.29697,0.99013,1.32764,0.85084,0.68254,0.78654,0.48981,1.45583,1.03358,1.47157,0.00134264,0.00134264,0.00134264
85,9650.7,1.3159,1.00213,1.3382,0.8292,0.72098,0.79165,0.49126,1.44884,1.03062,1.47681,0.00133472,0.00133472,0.00133472
86,9763.95,1.31367,1.00868,1.33793,0.8022,0.71902,0.79008,0.49247,1.4482,1.01864,1.48556,0.0013268,0.0013268,0.0013268
87,9877.36,1.29332,0.98924,1.32667,0.82199,0.69872,0.78197,0.48822,1.43632,1.02694,1.46838,0.00131888,0.00131888,0.00131888
88,9990.64,1.30197,0.98688,1.33078,0.83369,0.69622,0.79375,0.49287,1.44756,0.99865,1.46765,0.00131096,0.00131096,0.00131096
89,10103.7,1.29074,0.9766,1.32481,0.79118,0.72329,0.78464,0.48961,1.46374,1.02959,1.47167,0.00130304,0.00130304,0.00130304
90,10216.7,1.29371,0.98922,1.32384,0.82972,0.7236,0.80775,0.50967,1.42205,1.0069,1.44771,0.00129512,0.00129512,0.00129512
91,10330.2,1.27223,0.97748,1.30759,0.84425,0.69444,0.79763,0.50875,1.41459,1.00753,1.43904,0.0012872,0.0012872,0.0012872
92,10444.3,1.27874,0.97295,1.31739,0.83543,0.69979,0.80292,0.50314,1.4191,1.00462,1.44833,0.00127928,0.00127928,0.00127928
93,10557.9,1.27746,0.95112,1.31619,0.79184,0.71795,0.78388,0.49621,1.45281,1.02796,1.46956,0.00127136,0.00127136,0.00127136
94,10671.6,1.27375,0.97288,1.31456,0.81181,0.71435,0.79244,0.5019,1.41947,0.99532,1.4493,0.00126344,0.00126344,0.00126344
95,10785.5,1.29231,0.98363,1.32014,0.81309,0.72501,0.80412,0.51112,1.41283,0.99709,1.45133,0.00125552,0.00125552,0.00125552
96,10898.8,1.26354,0.94713,1.30139,0.81482,0.74747,0.80266,0.51066,1.41859,1.00121,1.45848,0.0012476,0.0012476,0.0012476
97,11012.2,1.24646,0.94237,1.29983,0.82356,0.72863,0.80509,0.51328,1.40228,0.99763,1.44744,0.00123968,0.00123968,0.00123968
98,11126,1.25891,0.95103,1.30595,0.81854,0.72222,0.80129,0.50721,1.42007,0.98292,1.46279,0.00123176,0.00123176,0.00123176
99,11240.3,1.249,0.92609,1.29701,0.81679,0.73827,0.80383,0.51666,1.40146,0.97621,1.45179,0.00122384,0.00122384,0.00122384
100,11354,1.24156,0.93196,1.3003,0.84044,0.73291,0.80922,0.51658,1.40223,0.96374,1.46503,0.00121592,0.00121592,0.00121592
101,11467.8,1.23355,0.92511,1.29753,0.85899,0.71474,0.80472,0.50546,1.39423,0.9799,1.44698,0.001208,0.001208,0.001208
102,11581.3,1.2319,0.91725,1.2889,0.84341,0.69338,0.8026,0.51489,1.39984,0.9818,1.43949,0.00120008,0.00120008,0.00120008
103,11695,1.2359,0.93525,1.29335,0.82168,0.75323,0.81947,0.52514,1.38994,0.94173,1.4309,0.00119216,0.00119216,0.00119216
104,11808.3,1.24118,0.91219,1.28369,0.83381,0.73932,0.81736,0.51995,1.40456,0.97667,1.43598,0.00118424,0.00118424,0.00118424
105,11921.1,1.23802,0.90762,1.28881,0.86175,0.72756,0.8111,0.52276,1.39352,0.95259,1.44046,0.00117632,0.00117632,0.00117632
106,12034.6,1.22266,0.91417,1.27409,0.83835,0.73291,0.81224,0.5182,1.38827,0.97168,1.43423,0.0011684,0.0011684,0.0011684
107,12147.6,1.22738,0.90336,1.27898,0.84905,0.72543,0.80759,0.51879,1.38233,0.9684,1.43422,0.00116048,0.00116048,0.00116048
108,12261.8,1.22025,0.90423,1.2722,0.85271,0.72115,0.81052,0.5206,1.3913,0.96676,1.43793,0.00115256,0.00115256,0.00115256
109,12375.7,1.22104,0.90157,1.26696,0.84629,0.72756,0.81134,0.52474,1.38699,0.94115,1.42468,0.00114464,0.00114464,0.00114464
110,12489.6,1.23093,0.90006,1.27617,0.83469,0.74444,0.81773,0.5268,1.37652,0.95241,1.42226,0.00113672,0.00113672,0.00113672
111,12602.9,1.2117,0.88865,1.27027,0.89756,0.72076,0.82107,0.53253,1.37289,0.94053,1.41668,0.0011288,0.0011288,0.0011288
112,12715.4,1.20802,0.87397,1.26394,0.83793,0.75427,0.81691,0.52473,1.38814,0.96332,1.43513,0.00112088,0.00112088,0.00112088
113,12828.4,1.21941,0.89559,1.2693,0.84914,0.72756,0.81726,0.52577,1.37629,0.94925,1.42826,0.00111296,0.00111296,0.00111296
114,12941.9,1.21508,0.88523,1.26676,0.85855,0.72009,0.80711,0.52397,1.376,0.95672,1.44016,0.00110504,0.00110504,0.00110504
115,13054.8,1.1974,0.87861,1.2606,0.84926,0.71154,0.79879,0.51983,1.39071,0.98721,1.45435,0.00109712,0.00109712,0.00109712
116,13167.4,1.20798,0.89346,1.2684,0.87082,0.71368,0.81148,0.52484,1.38557,0.96837,1.44095,0.0010892,0.0010892,0.0010892
117,13280.1,1.19201,0.87231,1.2597,0.85263,0.73397,0.81726,0.53601,1.36392,0.95127,1.42601,0.00108128,0.00108128,0.00108128
118,13393.2,1.20132,0.87388,1.25685,0.85261,0.71154,0.81245,0.52749,1.38084,0.95643,1.43258,0.00107336,0.00107336,0.00107336
119,13506.6,1.18665,0.87142,1.25938,0.85723,0.73504,0.82329,0.52952,1.36756,0.94557,1.42366,0.00106544,0.00106544,0.00106544
120,13619.7,1.18999,0.87656,1.24501,0.83049,0.72235,0.8034,0.52321,1.37317,0.97834,1.43688,0.00105752,0.00105752,0.00105752
121,13732.6,1.18999,0.86145,1.26001,0.87346,0.71902,0.81143,0.52416,1.38618,0.96797,1.45152,0.0010496,0.0010496,0.0010496
122,13845.7,1.16639,0.82877,1.23375,0.83268,0.73291,0.81124,0.52258,1.37851,0.97615,1.43743,0.00104168,0.00104168,0.00104168
123,13959.2,1.17583,0.84436,1.24474,0.85735,0.73202,0.81834,0.52341,1.35313,0.94994,1.42475,0.00103376,0.00103376,0.00103376
124,14072.3,1.17852,0.85434,1.24498,0.84104,0.73486,0.8112,0.52656,1.36147,0.97405,1.41866,0.00102584,0.00102584,0.00102584
125,14185.9,1.16724,0.83086,1.23928,0.86101,0.71902,0.81533,0.52772,1.36209,0.94582,1.43084,0.00101792,0.00101792,0.00101792
126,14299.9,1.15642,0.8408,1.23256,0.85594,0.72756,0.82488,0.5372,1.3412,0.94114,1.41466,0.00101,0.00101,0.00101
127,14412.8,1.18067,0.85011,1.24761,0.85347,0.74053,0.82266,0.53306,1.36346,0.93403,1.42629,0.00100208,0.00100208,0.00100208
128,14526.4,1.15602,0.82761,1.22598,0.86017,0.7361,0.81789,0.5398,1.33973,0.94356,1.41828,0.00099416,0.00099416,0.00099416
129,14640.1,1.1801,0.83682,1.23958,0.84171,0.74573,0.80995,0.54389,1.33699,0.92559,1.41822,0.00098624,0.00098624,0.00098624
130,14753.9,1.16571,0.83992,1.23793,0.8183,0.75641,0.81952,0.53871,1.34825,0.92506,1.42153,0.00097832,0.00097832,0.00097832
131,14868,1.15178,0.83302,1.22602,0.8273,0.76389,0.82073,0.53782,1.34974,0.92823,1.40362,0.0009704,0.0009704,0.0009704
132,14981.2,1.14243,0.82836,1.21882,0.84164,0.74573,0.82377,0.53879,1.35652,0.9355,1.40975,0.00096248,0.00096248,0.00096248
133,15094.2,1.14515,0.81344,1.21913,0.8567,0.74466,0.81562,0.54104,1.3538,0.93767,1.41029,0.00095456,0.00095456,0.00095456
134,15208,1.15635,0.83128,1.22767,0.86567,0.7265,0.81428,0.54024,1.36896,0.93338,1.42946,0.00094664,0.00094664,0.00094664
135,15321,1.1302,0.81608,1.20918,0.86196,0.73077,0.82443,0.54646,1.33483,0.9319,1.41103,0.00093872,0.00093872,0.00093872
136,15433.9,1.13641,0.81456,1.21709,0.85349,0.72863,0.81976,0.53804,1.33735,0.95392,1.40899,0.0009308,0.0009308,0.0009308
137,15546.6,1.13144,0.79806,1.20805,0.84574,0.72756,0.80997,0.53655,1.34278,0.94893,1.41304,0.00092288,0.00092288,0.00092288
138,15659.2,1.12832,0.80298,1.20517,0.85559,0.74059,0.81088,0.53615,1.34296,0.94227,1.41464,0.00091496,0.00091496,0.00091496
139,15773.3,1.14421,0.80416,1.2124,0.84887,0.74252,0.81657,0.5412,1.34662,0.93205,1.39899,0.00090704,0.00090704,0.00090704
140,15886.7,1.13321,0.80872,1.21395,0.88082,0.71795,0.80912,0.53842,1.34896,0.93267,1.41443,0.00089912,0.00089912,0.00089912
141,15999.6,1.1397,0.81558,1.21251,0.8631,0.72115,0.81291,0.54101,1.34934,0.93928,1.42338,0.0008912,0.0008912,0.0008912
142,16113.1,1.13142,0.80065,1.20941,0.86691,0.7297,0.81488,0.54514,1.34059,0.92887,1.40574,0.00088328,0.00088328,0.00088328
143,16226,1.12293,0.79837,1.20295,0.84049,0.75321,0.81851,0.54621,1.35823,0.92582,1.43736,0.00087536,0.00087536,0.00087536
144,16339.2,1.11059,0.78866,1.19708,0.8306,0.73932,0.81725,0.54497,1.35473,0.95659,1.4224,0.00086744,0.00086744,0.00086744
145,16452.9,1.11058,0.78598,1.2007,0.87549,0.71154,0.81403,0.54456,1.34547,0.93382,1.41989,0.00085952,0.00085952,0.00085952
