epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7018.19,1.4683,1.22705,1.48857,0.77557,0.62025,0.71669,0.40751,1.58139,1.27237,1.5895,0.00167528,0.00167528,0.00167528
43,7184.85,1.46994,1.20917,1.49187,0.75823,0.64744,0.71975,0.40622,1.6263,1.27239,1.63849,0.00166736,0.00166736,0.00166736
44,7351.56,1.45467,1.15752,1.47753,0.74646,0.61111,0.70026,0.39587,1.61311,1.22,1.63569,0.00165944,0.00165944,0.00165944
45,7518.21,1.46255,1.19156,1.48004,0.74806,0.62393,0.7003,0.39243,1.60514,1.26946,1.62828,0.00165152,0.00165152,0.00165152
46,7684.49,1.44205,1.18171,1.46438,0.79578,0.63355,0.74266,0.43265,1.54462,1.16476,1.5865,0.0016436,0.0016436,0.0016436
47,7851.14,1.40795,1.13631,1.43998,0.76667,0.64957,0.71157,0.41001,1.58782,1.22917,1.61983,0.00163568,0.00163568,0.00163568
48,8017.78,1.40699,1.15994,1.44581,0.76104,0.67415,0.74178,0.43516,1.56062,1.16413,1.57515,0.00162776,0.00162776,0.00162776
49,8184.57,1.42169,1.16072,1.44898,0.78884,0.63675,0.73938,0.43309,1.54015,1.15267,1.57495,0.00161984,0.00161984,0.00161984
50,8351.56,1.41504,1.14845,1.448,0.81977,0.66453,0.76273,0.45715,1.5191,1.12701,1.557,0.00161192,0.00161192,0.00161192
51,8518.41,1.38919,1.10328,1.42269,0.75096,0.66667,0.72168,0.42746,1.57155,1.21286,1.59096,0.001604,0.001604,0.001604
52,8684.94,1.38853,1.10741,1.42641,0.73826,0.67735,0.73358,0.44327,1.52361,1.13253,1.55856,0.00159608,0.00159608,0.00159608
53,8851.65,1.3918,1.12694,1.43341,0.76662,0.69135,0.7548,0.4464,1.5068,1.12608,1.54745,0.00158816,0.00158816,0.00158816
54,9018.6,1.39046,1.12197,1.42895,0.76458,0.65598,0.73289,0.43698,1.51823,1.19097,1.56103,0.00158024,0.00158024,0.00158024
55,9185.7,1.38945,1.10311,1.42615,0.77279,0.67224,0.74368,0.45259,1.53682,1.1634,1.56158,0.00157232,0.00157232,0.00157232
56,9352.25,1.35482,1.09017,1.3949,0.78247,0.67201,0.74494,0.44976,1.54107,1.13706,1.56522,0.0015644,0.0015644,0.0015644
57,9519.18,1.36255,1.08512,1.4065,0.72544,0.68483,0.74368,0.44606,1.52686,1.13123,1.55622,0.00155648,0.00155648,0.00155648
58,9685.84,1.3666,1.08806,1.40721,0.78421,0.67947,0.75484,0.44738,1.51769,1.16325,1.55427,0.00154856,0.00154856,0.00154856
59,9852.34,1.33521,1.06072,1.3832,0.82052,0.68381,0.768,0.46481,1.50989,1.08124,1.53809,0.00154064,0.00154064,0.00154064
60,10019.6,1.34715,1.0592,1.39857,0.78622,0.66797,0.756,0.45839,1.48274,1.07967,1.51603,0.00153272,0.00153272,0.00153272
61,10186.2,1.33687,1.05439,1.385,0.84757,0.64744,0.74769,0.45025,1.49956,1.12784,1.53989,0.0015248,0.0015248,0.0015248
62,10352.5,1.3294,1.04686,1.38633,0.7963,0.68495,0.76047,0.4604,1.53475,1.10353,1.57898,0.00151688,0.00151688,0.00151688
63,10519.3,1.33835,1.05573,1.3913,0.80458,0.66862,0.75817,0.45805,1.51051,1.1111,1.53896,0.00150896,0.00150896,0.00150896
64,10685.8,1.323,1.03461,1.37456,0.80412,0.66665,0.75938,0.46303,1.49244,1.08346,1.53791,0.00150104,0.00150104,0.00150104
65,10852.6,1.3043,1.02416,1.36335,0.77773,0.70299,0.77239,0.47567,1.48977,1.08569,1.53144,0.00149312,0.00149312,0.00149312
66,11019.6,1.30332,0.99689,1.36257,0.81388,0.69613,0.77793,0.48426,1.44665,1.0404,1.50006,0.0014852,0.0014852,0.0014852
67,11186.6,1.31887,1.01394,1.37239,0.75831,0.7265,0.77513,0.47176,1.49931,1.06714,1.52615,0.00147728,0.00147728,0.00147728
68,11353.5,1.31732,1.00433,1.36471,0.8348,0.70726,0.79129,0.48661,1.49113,1.03507,1.54162,0.00146936,0.00146936,0.00146936
69,11519.9,1.29804,0.99984,1.35806,0.82235,0.71368,0.79167,0.49632,1.42778,0.99993,1.49758,0.00146144,0.00146144,0.00146144
70,11687.1,1.29534,1.00457,1.35795,0.79208,0.68376,0.76863,0.47239,1.47703,1.098,1.5235,0.00145352,0.00145352,0.00145352
71,11853.8,1.29945,0.99283,1.35157,0.80476,0.69017,0.78176,0.48523,1.45673,1.02859,1.50733,0.0014456,0.0014456,0.0014456
72,12020.7,1.26748,0.96675,1.33622,0.83069,0.71815,0.78722,0.49069,1.44921,1.04751,1.50385,0.00143768,0.00143768,0.00143768
73,12187.4,1.26926,0.97276,1.33974,0.80821,0.71587,0.78843,0.49219,1.45002,1.04176,1.50245,0.00142976,0.00142976,0.00142976
74,12354.6,1.2647,0.94981,1.32277,0.83593,0.70762,0.8005,0.50379,1.41732,1.01375,1.47888,0.00142184,0.00142184,0.00142184
75,12521.3,1.25215,0.95429,1.32078,0.77942,0.72482,0.78019,0.49244,1.43818,1.02428,1.51324,0.00141392,0.00141392,0.00141392
76,12687.5,1.24981,0.94486,1.31822,0.80496,0.71873,0.79178,0.49134,1.44464,1.0439,1.51235,0.001406,0.001406,0.001406
77,12854,1.2517,0.94613,1.31694,0.80877,0.71845,0.79116,0.49441,1.4606,1.04172,1.51683,0.00139808,0.00139808,0.00139808
78,13020.5,1.24901,0.9522,1.31897,0.8073,0.71154,0.79159,0.49327,1.42948,1.01251,1.48852,0.00139016,0.00139016,0.00139016
79,13187.2,1.2415,0.94477,1.3173,0.85818,0.69175,0.80579,0.50592,1.41091,0.98291,1.48214,0.00138224,0.00138224,0.00138224
80,13353.8,1.23089,0.94229,1.3141,0.8271,0.70513,0.78902,0.5029,1.42512,1.00638,1.49773,0.00137432,0.00137432,0.00137432
81,13520.5,1.2228,0.9407,1.30586,0.8373,0.71261,0.79871,0.51793,1.41101,0.9837,1.47234,0.0013664,0.0013664,0.0013664
82,13688.7,1.22014,0.91936,1.30134,0.81456,0.73825,0.8003,0.51049,1.43145,0.98442,1.48354,0.00135848,0.00135848,0.00135848
83,13855.6,1.23755,0.92581,1.30325,0.804,0.72329,0.7939,0.50814,1.4107,1.0022,1.47157,0.00135056,0.00135056,0.00135056
84,14022,1.2003,0.89894,1.28353,0.86646,0.714,0.80691,0.52099,1.40101,0.95941,1.46782,0.00134264,0.00134264,0.00134264
85,14189,1.21639,0.90129,1.28988,0.80371,0.74038,0.80114,0.52163,1.38449,0.98973,1.44158,0.00133472,0.00133472,0.00133472
86,14355.8,1.21332,0.89918,1.28333,0.83183,0.69872,0.79353,0.51926,1.39719,0.9906,1.45438,0.0013268,0.0013268,0.0013268
87,14522.7,1.19546,0.88617,1.28346,0.84036,0.69017,0.78657,0.50846,1.38727,1.01067,1.45056,0.00131888,0.00131888,0.00131888
88,14689.4,1.20447,0.88278,1.28251,0.84257,0.69189,0.79826,0.514,1.41287,0.99567,1.4683,0.00131096,0.00131096,0.00131096
89,14856.3,1.18278,0.87455,1.27787,0.85574,0.71261,0.80393,0.52053,1.40029,0.97021,1.47483,0.00130304,0.00130304,0.00130304
90,15023.1,1.20428,0.9069,1.28732,0.84303,0.70574,0.79737,0.51847,1.38875,0.99702,1.45648,0.00129512,0.00129512,0.00129512
91,15189.7,1.17999,0.88761,1.26484,0.85737,0.70726,0.80205,0.5241,1.38411,0.99956,1.44737,0.0012872,0.0012872,0.0012872
