epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4858.42,1.50507,1.27892,1.49566,0.75414,0.64957,0.71585,0.39912,1.61406,1.27178,1.59291,0.00167528,0.00167528,0.00167528
43,4973.65,1.49633,1.26407,1.49291,0.80255,0.6557,0.74004,0.42178,1.587,1.21675,1.59482,0.00166736,0.00166736,0.00166736
44,5088.58,1.49095,1.21222,1.47406,0.77639,0.62073,0.71144,0.41651,1.61454,1.21826,1.61786,0.00165944,0.00165944,0.00165944
45,5205.61,1.50154,1.24169,1.48032,0.74849,0.65919,0.73055,0.4167,1.55482,1.20065,1.56185,0.00165152,0.00165152,0.00165152
46,5321.61,1.49096,1.24771,1.47111,0.76567,0.66346,0.72875,0.42075,1.5678,1.21218,1.57622,0.0016436,0.0016436,0.0016436
47,5436.45,1.46837,1.21095,1.46492,0.75907,0.66987,0.72222,0.41522,1.59291,1.23953,1.60563,0.00163568,0.00163568,0.00163568
48,5552.69,1.4707,1.22525,1.47031,0.77179,0.6453,0.72091,0.41644,1.56013,1.22498,1.57238,0.00162776,0.00162776,0.00162776
49,5670,1.49151,1.23709,1.48151,0.79539,0.64103,0.72624,0.42295,1.60024,1.22079,1.59626,0.00161984,0.00161984,0.00161984
50,5786.47,1.47419,1.20923,1.4671,0.79277,0.64423,0.73385,0.42497,1.59548,1.23105,1.59145,0.00161192,0.00161192,0.00161192
51,5900.41,1.45417,1.18086,1.44856,0.77262,0.65812,0.7348,0.42175,1.58254,1.18722,1.58003,0.001604,0.001604,0.001604
52,6014.37,1.4338,1.16875,1.44092,0.74784,0.66346,0.73814,0.44067,1.5283,1.16468,1.54482,0.00159608,0.00159608,0.00159608
53,6130.44,1.43783,1.1733,1.44324,0.7913,0.66434,0.75235,0.44531,1.52881,1.18285,1.5255,0.00158816,0.00158816,0.00158816
54,6246.76,1.44746,1.16815,1.44083,0.75104,0.65427,0.72904,0.42682,1.58357,1.18859,1.58311,0.00158024,0.00158024,0.00158024
55,6363.1,1.43866,1.16648,1.44542,0.75974,0.69255,0.7576,0.4412,1.53967,1.14604,1.53458,0.00157232,0.00157232,0.00157232
56,6478.98,1.41735,1.14676,1.41612,0.78347,0.68036,0.75218,0.43633,1.56434,1.14069,1.53791,0.0015644,0.0015644,0.0015644
57,6594.86,1.4375,1.14836,1.43488,0.80921,0.68056,0.76601,0.45396,1.53054,1.13023,1.54005,0.00155648,0.00155648,0.00155648
58,6710.44,1.40853,1.1495,1.41291,0.808,0.66541,0.75981,0.44457,1.56853,1.16368,1.56294,0.00154856,0.00154856,0.00154856
