epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6537.14,1.40951,1.13772,1.38217,0.78669,0.71072,0.78739,0.45925,1.53938,1.03348,1.47808,0.0083764,0.0083764,0.0083764
43,6692.02,1.40477,1.11971,1.37062,0.7948,0.71339,0.79138,0.46349,1.53399,1.03345,1.46567,0.0083368,0.0083368,0.0083368
44,6846.96,1.40041,1.12204,1.36706,0.7977,0.71027,0.79377,0.4701,1.51368,1.01937,1.45084,0.0082972,0.0082972,0.0082972
45,7001.69,1.39083,1.11212,1.36956,0.79691,0.71709,0.79479,0.47385,1.50843,1.01855,1.44855,0.0082576,0.0082576,0.0082576
46,7157.99,1.38889,1.09944,1.35483,0.80577,0.72053,0.80165,0.47459,1.51748,1.007,1.4491,0.008218,0.008218,0.008218
47,7313.28,1.39461,1.1064,1.36685,0.80783,0.72699,0.80132,0.47506,1.51442,1.00962,1.45113,0.0081784,0.0081784,0.0081784
48,7469.01,1.39073,1.10216,1.35856,0.82344,0.7151,0.80446,0.47875,1.50841,1.00929,1.43936,0.0081388,0.0081388,0.0081388
49,7624.18,1.38558,1.09201,1.35203,0.82842,0.71161,0.80447,0.47987,1.49584,0.99968,1.43547,0.0080992,0.0080992,0.0080992
50,7780.31,1.38966,1.09463,1.35587,0.83059,0.71941,0.80782,0.48674,1.48622,0.99556,1.4296,0.0080596,0.0080596,0.0080596
51,7935.76,1.37245,1.07198,1.3469,0.83995,0.71295,0.80832,0.48887,1.48697,0.98355,1.43432,0.00802,0.00802,0.00802
52,8091.38,1.37603,1.07492,1.34628,0.83013,0.72209,0.80902,0.49167,1.47507,0.9751,1.42843,0.0079804,0.0079804,0.0079804
53,8246.6,1.37558,1.07402,1.346,0.82399,0.72723,0.81254,0.4931,1.46665,0.96406,1.42066,0.0079408,0.0079408,0.0079408
54,8402.68,1.37372,1.07028,1.34407,0.82081,0.72991,0.81303,0.49566,1.46334,0.96517,1.4167,0.0079012,0.0079012,0.0079012
55,8558.24,1.35912,1.06505,1.34003,0.82253,0.73724,0.81592,0.49789,1.4572,0.96345,1.4152,0.0078616,0.0078616,0.0078616
56,8713.41,1.36319,1.06017,1.34066,0.82757,0.73457,0.81764,0.50031,1.45083,0.95907,1.40867,0.007822,0.007822,0.007822
57,8869.04,1.35923,1.05648,1.3364,0.84085,0.73078,0.81963,0.50257,1.44396,0.95478,1.40162,0.0077824,0.0077824,0.0077824
58,9025.1,1.35013,1.05228,1.33229,0.83463,0.73524,0.82556,0.50768,1.43759,0.9411,1.39815,0.0077428,0.0077428,0.0077428
59,9179.82,1.35179,1.04929,1.33176,0.8299,0.7437,0.82485,0.5073,1.43248,0.93905,1.39238,0.0077032,0.0077032,0.0077032
60,9333.72,1.3497,1.04964,1.33334,0.8424,0.73301,0.82468,0.50797,1.43138,0.93885,1.39582,0.0076636,0.0076636,0.0076636
61,9488.07,1.35423,1.03823,1.32579,0.84096,0.73419,0.82509,0.51178,1.4196,0.93203,1.38685,0.007624,0.007624,0.007624
62,9642.88,1.33326,1.03134,1.32083,0.8482,0.73412,0.82714,0.51405,1.41807,0.92432,1.38537,0.0075844,0.0075844,0.0075844
